baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
majority_vote,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,deadlocks_detected,4,0.0,0.0
majority_vote,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,robot_overlap_violations,4,0.0,0.0
majority_vote,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,intent_commit_mismatches,4,0.0,0.0
majority_vote,0.0,0.0,diagnostic,source_memory,,,,0.0,productive_replan_ratio,4,0.0,0.0
majority_vote,95.80840906963343,-172.80840906963343,diagnostic,source_memory,,,,-38.5,time_to_distrust_malicious_robot,4,84.40576599577385,42.202882997886924
majority_vote,489.15399961225637,-612.6539996122564,diagnostic,source_memory,,,,-61.75,time_to_all_benign_distrust,4,346.21416782101795,173.10708391050898
majority_vote,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,distrusted_benign_robot_count,4,0.0,0.0
majority_vote,0.0108475239279536,-0.021667907560511478,diagnostic,source_memory,,,,-0.005410191816278938,attacker_min_trust_mean,4,0.010217118646845462,0.005108559323422731
majority_vote,0.0014494929799301667,-0.0005383015777157604,diagnostic,source_memory,,,,0.00045559570110720315,final_attacker_trust_mean,4,0.0006246121275747787,0.00031230606378738937
majority_vote,478.46031209082935,126.53968790917062,higher_better,source_memory,478.46031209082935,126.53968790917062,302.5,302.5,malicious_reports_operationally_ignored,4,110.5817947644789,55.29089738223945
majority_vote,1.812395134434813,-4.812395134434813,lower_better,source_memory,4.812395134434813,-1.812395134434813,1.5,-1.5,attack_induced_path_changes,4,2.0816659994661326,1.0408329997330663
majority_vote,-0.4510299973345274,-1.289000091334438,lower_better,source_memory,1.289000091334438,0.4510299973345274,0.8700150443344827,-0.8700150443344827,attack_route_penalty_mean,4,0.2633100494435263,0.13165502472176316
majority_vote,10.531203078981385,-52.53011560387187,lower_better,source_memory,52.53011560387187,-10.531203078981385,20.999456262445243,-20.999456262445243,attack_route_penalty_max,4,19.815359831156254,9.907679915578127
majority_vote,-20.31681465542347,-57.478727992346066,lower_better,source_memory,57.478727992346066,20.31681465542347,38.89777132388477,-38.89777132388477,attack_route_penalty_total,4,11.677153287718847,5.838576643859423
majority_vote,-0.29093401294291155,-0.7378538658449673,lower_better,source_memory,0.7378538658449673,0.29093401294291155,0.5143939393939394,-0.5143939393939394,attack_extra_path_length_mean,4,0.14043280232497932,0.07021640116248966
majority_vote,-7.125130236248187,-20.874869763751814,lower_better,source_memory,20.874869763751814,7.125130236248187,14.0,-14.0,attack_extra_path_length_max,4,4.320493798938574,2.160246899469287
majority_vote,-13.105372331454964,-32.894627668545034,lower_better,source_memory,32.894627668545034,13.105372331454964,23.0,-23.0,attack_extra_path_length_total,4,6.2182527020592095,3.1091263510296048
majority_vote,131.88840245562287,-250.38840245562287,lower_better,source_memory,250.38840245562287,-131.88840245562287,59.25,-59.25,steps_route_affected_by_attacker,4,120.1204256846714,60.0602128423357
majority_vote,0.43385561532460726,0.022011047658215377,diagnostic,source_memory,,,,0.22793333149141132,recovery_start_attacker_trust_mean,4,0.12941131700494424,0.06470565850247212
majority_vote,-0.021661225174236187,-0.43326854698017647,diagnostic,source_memory,,,,-0.22746488607720633,recovery_trust_gain,4,0.12933676873682218,0.06466838436841109
majority_vote,1.299228263631762,-1.299228263631762,higher_better,source_memory,1.299228263631762,-1.299228263631762,0.0,0.0,deliveries_during_recon,4,0.816496580927726,0.408248290463863
majority_vote,5.447313834272518,-4.447313834272518,higher_better,source_memory,5.447313834272518,-4.447313834272518,0.5,0.5,deliveries_during_attack,4,3.1091263510296048,1.5545631755148024
majority_vote,1.299228263631762,-1.299228263631762,higher_better,source_memory,1.299228263631762,-1.299228263631762,0.0,0.0,deliveries_during_recovery,4,0.816496580927726,0.408248290463863
majority_vote,18.836532799964147,-4.836532799964148,lower_better,source_memory,4.836532799964148,-18.836532799964147,-7.0,7.0,traffic_wait_steps_during_attack,4,7.438637868140466,3.719318934070233
majority_vote,34.45075573332183,-61.95075573332183,lower_better,source_memory,61.95075573332183,-34.45075573332183,13.75,-13.75,replans_during_attack,4,30.291638010073562,15.145819005036781
majority_vote,2.4115178422195753,-3.374753136337222,lower_better,source_memory,3.374753136337222,-2.4115178422195753,0.48161764705882354,-0.48161764705882354,mean_influential_fake_cells_during_attack,4,1.818183379534299,0.9090916897671495
majority_vote,2.4115178422195753,-3.374753136337222,lower_better,source_memory,3.374753136337222,-2.4115178422195753,0.48161764705882354,-0.48161764705882354,attack_mean_influential_fake_cells,4,1.818183379534299,0.9090916897671495
majority_vote,0.046690945904108536,-0.07977918119822618,lower_better,source_memory,0.07977918119822618,-0.046690945904108536,0.016544117647058824,-0.016544117647058824,attack_fraction_samples_influenced,4,0.03973990916726959,0.019869954583634795
