baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
full_trust,974.6888823514,-3.688882351400025,higher_better,source_memory,974.6888823514,-3.688882351400025,485.5,485.5,malicious_reports_operationally_ignored,2,54.44722215136416,38.5
full_trust,-0.14689763179999993,-12.8531023682,lower_better,source_memory,12.8531023682,0.14689763179999993,6.5,-6.5,attack_induced_path_changes,2,0.7071067811865476,0.5
full_trust,3.151337001522452,-7.225969144507457,lower_better,source_memory,7.225969144507457,-3.151337001522452,2.0373160714925023,-2.0373160714925023,attack_route_penalty_mean,2,0.5775023855302361,0.4083558529598379
full_trust,15.091084735791863,-52.97885450576872,lower_better,source_memory,52.97885450576872,-15.091084735791863,18.94388488498843,-18.94388488498843,attack_route_penalty_max,2,3.788126874327465,2.678610200831951
full_trust,173.8585415877397,-334.40261857599427,lower_better,source_memory,334.40261857599427,-173.8585415877397,80.27203849412727,-80.27203849412727,attack_route_penalty_total,2,28.284993073969957,20.000510408418684
full_trust,0.516868457454186,-1.0745480883045486,lower_better,source_memory,1.0745480883045486,-0.516868457454186,0.2788398154251813,-0.2788398154251813,attack_extra_path_length_mean,2,0.08856314332593543,0.06262359920896507
full_trust,7.7062047364,-17.7062047364,lower_better,source_memory,17.7062047364,-7.7062047364,5.0,-5.0,attack_extra_path_length_max,2,1.4142135623730951,1.0
full_trust,27.118614209199997,-49.1186142092,lower_better,source_memory,49.1186142092,-27.118614209199997,11.0,-11.0,attack_extra_path_length_total,2,4.242640687119285,2.9999999999999996
full_trust,-140.5875905272,-191.4124094728,lower_better,source_memory,191.4124094728,140.5875905272,166.0,-166.0,steps_route_affected_by_attacker,2,2.8284271247461903,2.0
full_trust,0.47100502467288563,-0.3482097893547549,diagnostic,source_memory,,,,0.06139761765906537,recovery_start_attacker_trust_mean,2,0.04558972267997187,0.03223680205942225
full_trust,0.3262034485001213,-0.408664210368032,diagnostic,source_memory,,,,-0.04123038093395534,recovery_trust_gain,2,0.04089576042889881,0.028917669521054817
full_trust,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recon,2,0.0,0.0
full_trust,5.8531023682,-6.8531023682,higher_better,source_memory,5.8531023682,-6.8531023682,-0.5,-0.5,deliveries_during_attack,2,0.7071067811865476,0.5
full_trust,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recovery,2,0.0,0.0
full_trust,25.4124094728,-25.4124094728,lower_better,source_memory,25.4124094728,-25.4124094728,-0.0,0.0,traffic_wait_steps_during_attack,2,2.8284271247461903,2.0
full_trust,555.1012918242,-474.10129182419996,lower_better,source_memory,474.10129182419996,-555.1012918242,-40.5,40.5,replans_during_attack,2,57.27564927611035,40.5
full_trust,1.1883413640779419,-3.763341364077942,lower_better,source_memory,3.763341364077942,-1.1883413640779419,1.2875,-1.2875,mean_influential_fake_cells_during_attack,2,0.2755636720800517,0.19485294117647065
full_trust,1.1883413640779419,-3.763341364077942,lower_better,source_memory,3.763341364077942,-1.1883413640779419,1.2875,-1.2875,attack_mean_influential_fake_cells,2,0.2755636720800517,0.19485294117647065
full_trust,-0.009687633128235291,-0.08443001393058824,lower_better,source_memory,0.08443001393058824,0.009687633128235291,0.047058823529411764,-0.047058823529411764,attack_fraction_samples_influenced,2,0.004159451654038515,0.0029411764705882353
full_trust,2.5798781224455447,-3.606434058261178,lower_better,source_memory,3.606434058261178,-2.5798781224455447,0.5132779679078165,-0.5132779679078165,attack_mean_attacker_route_cost,2,0.3442714314985955,0.24343666378145684
full_trust,-0.009687633128235291,-0.08443001393058824,lower_better,source_memory,0.08443001393058824,0.009687633128235291,0.047058823529411764,-0.047058823529411764,attack_fraction_route_affected,2,0.004159451654038515,0.0029411764705882353
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,benign_total_deliveries_completed,2,0.0,0.0
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,benign_deliveries_after_attack,2,0.0,0.0
trust_fused,5.8531023682,-6.8531023682,higher_better,source_memory,5.8531023682,-6.8531023682,-0.5,-0.5,benign_deliveries_after_distrust,2,0.7071067811865476,0.5
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,benign_success_rate,2,0.0,0.0
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_per_1000_steps,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,benign_no_path_steps,2,0.0,0.0
trust_fused,0.2090393702928096,-0.2447536560070872,lower_better,source_memory,0.2447536560070872,-0.2090393702928096,0.017857142857138797,-0.017857142857138797,distance_per_delivery,2,0.02525381361379953,0.017857142857138797
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,benign_delivery_cycle_duration_mean_steps,2,0.0,0.0
trust_fused,3.4265511841,-2.9265511841,lower_better,source_memory,2.9265511841,-3.4265511841,-0.25,0.25,benign_delivery_cycle_duration_median_steps,2,0.3535533905932738,0.25
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,benign_delivery_cycle_duration_p95_steps,2,0.0,0.0
trust_fused,1.4685219360428639,-1.2542362217571486,lower_better,source_memory,1.2542362217571486,-1.4685219360428639,-0.10714285714285765,0.10714285714285765,benign_loaded_delivery_duration_mean_steps,2,0.15152288168283232,0.10714285714285764
trust_fused,2.9265511841,-3.4265511841,lower_better,source_memory,3.4265511841,-2.9265511841,0.25,-0.25,benign_loaded_delivery_duration_median_steps,2,0.3535533905932738,0.25
trust_fused,35.978787433049995,-30.728787433049995,lower_better,source_memory,30.728787433049995,-35.978787433049995,-2.625,2.625,benign_loaded_delivery_duration_p95_steps,2,3.7123106012293743,2.6249999999999996
trust_fused,11.7062047364,-13.7062047364,lower_better,source_memory,13.7062047364,-11.7062047364,1.0,-1.0,benign_total_distance,2,1.4142135623730951,1.0
trust_fused,132.062047364,-122.062047364,lower_better,source_memory,122.062047364,-132.062047364,-5.0,5.0,benign_planning_checks,2,14.142135623730951,10.0
trust_fused,144.7682521004,-134.7682521004,lower_better,source_memory,134.7682521004,-144.7682521004,-5.0,5.0,benign_path_changes,2,15.556349186104045,10.999999999999998
trust_fused,66.531023682,-60.531023682,diagnostic,source_memory,,,,3.0,temporary_obstacle_replan_checks,2,7.0710678118654755,5.0
trust_fused,66.531023682,-60.531023682,diagnostic,source_memory,,,,3.0,temporary_obstacle_path_changes,2,7.0710678118654755,5.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_replan_checks,2,0.0,0.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_path_changes,2,0.0,0.0
trust_fused,4.8531023682,-7.8531023682,lower_better,source_memory,7.8531023682,-4.8531023682,1.5,-1.5,malicious_report_replan_checks,2,0.7071067811865476,0.5
trust_fused,-1.0,-1.0,lower_better,source_memory,1.0,1.0,1.0,-1.0,malicious_report_path_changes,2,0.0,0.0
trust_fused,4.8531023682,-7.8531023682,lower_better,source_memory,7.8531023682,-4.8531023682,1.5,-1.5,fake_obstacle_replan_checks,2,0.7071067811865476,0.5
trust_fused,-1.0,-1.0,lower_better,source_memory,1.0,1.0,1.0,-1.0,fake_obstacle_path_changes,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,false_clearance_replan_checks,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,false_clearance_path_changes,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,stale_reassertion_replan_checks,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,stale_reassertion_path_changes,2,0.0,0.0
trust_fused,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,benign_blocked_moves,2,0.0,0.0
trust_fused,2.563522596491627,-2.381256586639411,lower_better,source_memory,2.381256586639411,-2.563522596491627,-0.0911330049261081,0.0911330049261081,replans_per_delivery,2,0.27517948627456795,0.19458128078817746
trust_fused,0.24475365600714313,-0.20903937029285738,lower_better,source_memory,0.20903937029285738,-0.24475365600714313,-0.017857142857142877,0.017857142857142877,traffic_waits_per_delivery,2,0.025253813613805298,0.017857142857142877
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,deadlocks_detected,2,0.0,0.0
trust_fused,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,robot_overlap_violations,2,0.0,0.0
trust_fused,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,intent_commit_mismatches,2,0.0,0.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,productive_replan_ratio,2,0.0,0.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,time_to_distrust_malicious_robot,2,0.0,0.0
trust_fused,993.699843389,-848.699843389,diagnostic,source_memory,,,,72.5,time_to_all_benign_distrust,2,102.5304832720494,72.5
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,distrusted_benign_robot_count,2,0.0,0.0
trust_fused,0.05253535714354681,-0.061477000452888474,diagnostic,source_memory,,,,-0.0044708216546708295,attacker_min_trust_mean,2,0.0063448459133160825,0.004486483570889555
trust_fused,0.00548823522082756,-0.004687188940218164,diagnostic,source_memory,,,,0.00040052314030469827,final_attacker_trust_mean,2,0.0005662675499878205,0.00040041162456228013
trust_fused,160.6496378912,-42.6496378912,higher_better,source_memory,160.6496378912,-42.6496378912,59.0,59.0,malicious_reports_operationally_ignored,2,11.313708498984761,8.0
trust_fused,-1.0,-1.0,lower_better,source_memory,1.0,1.0,1.0,-1.0,attack_induced_path_changes,2,0.0,0.0
trust_fused,2.8516816206131166,-3.448024440087411,lower_better,source_memory,3.448024440087411,-2.8516816206131166,0.2981714097371475,-0.2981714097371475,attack_route_penalty_mean,2,0.35058185881753945,0.24789880973086695
trust_fused,9.749133315814644,-13.325642703827084,lower_better,source_memory,13.325642703827084,-9.749133315814644,1.7882546940062198,-1.7882546940062198,attack_route_penalty_max,2,1.284123067142726,0.9080121286546897
trust_fused,118.29703954177222,-142.5460047401932,lower_better,source_memory,142.5460047401932,-118.29703954177222,12.124482599210488,-12.124482599210488,attack_route_penalty_total,2,14.516048597008398,10.264396398978107
trust_fused,0.8565515660780486,-1.0028930294926828,lower_better,source_memory,1.0028930294926828,-0.8565515660780486,0.07317073170731707,-0.07317073170731707,attack_extra_path_length_mean,2,0.10347904114925084,0.07317073170731705
trust_fused,35.1186142092,-41.1186142092,lower_better,source_memory,41.1186142092,-35.1186142092,3.0,-3.0,attack_extra_path_length_max,2,4.242640687119285,2.9999999999999996
trust_fused,35.1186142092,-41.1186142092,lower_better,source_memory,41.1186142092,-35.1186142092,3.0,-3.0,attack_extra_path_length_total,2,4.242640687119285,2.9999999999999996
trust_fused,267.09581130539993,-330.09581130539993,lower_better,source_memory,330.09581130539993,-267.09581130539993,31.5,-31.5,steps_route_affected_by_attacker,2,33.23401871576773,23.499999999999996
trust_fused,0.030857848402376785,-0.026353438103429737,diagnostic,source_memory,,,,0.002252205149473524,recovery_start_attacker_trust_mean,2,0.0031838373053104155,0.002251312948779699
trust_fused,0.021535633606320367,-0.02521667248987046,diagnostic,source_memory,,,,-0.001840519441775046,recovery_trust_gain,2,0.0026017897053099226,0.0018397431438459952
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recon,2,0.0,0.0
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_attack,2,0.0,0.0
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recovery,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,traffic_wait_steps_during_attack,2,0.0,0.0
trust_fused,77.2372284184,-75.2372284184,lower_better,source_memory,75.2372284184,-77.2372284184,-1.0,1.0,replans_during_attack,2,8.48528137423857,5.999999999999999
trust_fused,1.8978049116905882,-2.3625107940435295,lower_better,source_memory,2.3625107940435295,-1.8978049116905882,0.2323529411764706,-0.2323529411764706,mean_influential_fake_cells_during_attack,2,0.23708874428019538,0.16764705882352943
trust_fused,1.8978049116905882,-2.3625107940435295,lower_better,source_memory,2.3625107940435295,-1.8978049116905882,0.2323529411764706,-0.2323529411764706,attack_mean_influential_fake_cells,2,0.23708874428019538,0.16764705882352943
trust_fused,0.08460444659117647,-0.10225150541470587,lower_better,source_memory,0.10225150541470587,-0.08460444659117647,0.008823529411764706,-0.008823529411764706,attack_fraction_samples_influenced,2,0.010398629135096288,0.007352941176470588
trust_fused,0.9003032324472113,-1.0620837402873387,lower_better,source_memory,1.0620837402873387,-0.9003032324472113,0.08089025392006371,-0.08089025392006371,attack_mean_attacker_route_cost,2,0.10920783699931857,0.0772216021009333
trust_fused,0.08460444659117647,-0.10225150541470587,lower_better,source_memory,0.10225150541470587,-0.08460444659117647,0.008823529411764706,-0.008823529411764706,attack_fraction_route_affected,2,0.010398629135096288,0.007352941176470588
